	business_id	name	neighborhood	address	city	state	postal_code	latitude	longitude	stars	review_count	is_open	categories
120352	ykhw1Ow-dH6apMAjQLPuNg	"""Shawnee Hills Golf Course-Cleveland Metroparks"""		"""18753 Egbert Rd"""	Bedford	OH	44146	41.3785865	-81.5418433	3.0	4	1	Active Life;Golf
120375	vy9we2md5bP6bBjuHdhr4w	"""Sgro's Barbershop"""		"""3237 Warrensville Center Rd"""	Shaker Heights	OH	44122	41.4716007	-81.5360011	4.5	16	1	Barbers;Beauty & Spas
120415	9_UHuIMHDjrxuh2qlHS-UA	"""Aldo's Restaurant"""	Brooklyn Acres	"""8459 Memphis Ave"""	Brooklyn	OH	44144	41.4396321	-81.743519	4.5	80	1	Italian;Restaurants
120425	TbJjXnA-MWDHa8cTg0d8DQ	"""Heavenly Hill Farm"""		"""18373 State Rd"""	North Royalton	OH	44133	41.288113	-81.723431	4.0	9	1	Arts & Entertainment;Home & Garden;Shopping;Fruits & Veggies;Food;Specialty Food;Farms;Nurseries & Gardening
120426	XftOTZzl4iS3twFadSNtdw	"""Karnis Safe and Lock"""	Central	"""3100 Prospect Ave E"""	Cleveland	OH	44115	41.500945	-81.665724	3.5	3	1	Keys & Locksmiths;Safe Stores;Shopping;Home Services
120449	CATuzxCibt1Q-Le3MhON1Q	"""Happy's Pizza"""		"""23910 Lakeshore Blvd"""	Euclid	OH	44123	41.6155508	-81.5151017	2.0	3	0	American (New);Restaurants
120478	wiFgQgYPCSdoPtYDfW7gDQ	"""McDonald's"""		"""386 W Bagley Rd"""	Berea	OH	44017	41.3725251	-81.8668696	2.5	7	1	Food Court;Burgers;Fast Food;Restaurants
120492	T3mgLQi4-QgV9JhKAkDs3w	"""Ohio Rest Area"""		"""I-271 Northbound"""	Richfield	OH	44286	41.2079416089	-81.6683158278	3.5	3	1	Hotels;Event Planning & Services;Hotels & Travel;Rest Stops
120505	1CJlz6UOVETMa5HralEMog	"""Blush Boutique"""		"""1783 Coventry Rd"""	Cleveland Heights	OH	44118	41.511178	-81.579639	4.0	4	1	Women's Clothing;Accessories;Shopping;Fashion
120508	K2b7Iiw2IQ2OF9ZlWudong	"""Giant Eagle"""		"""30320 Lake Shore Blvd"""	Willowick	OH	44095	41.6355673	-81.4748401	3.0	6	1	Beer;Wine & Spirits;Bakeries;Food;Grocery
120515	6UXzAVLeWPUIlBtHrbS0-g	"""Luca's New York Style Pizza"""		"""3451 Darrow Rd"""	Stow	OH	44224	41.1587258	-81.4399571	4.0	44	1	Pizza;Restaurants
120540	8THbFQNHBh6ZazXfM1-CBw	"""AQUA DOC"""		"""10779 Mayfield Rd"""	Chardon	OH	44024	41.5267305	-81.2543377	3.5	3	1	Home Services;Landscaping;Home & Garden;Shopping
120561	pr9XcdBP7hGjiQ-YsILD8w	"""Finish Line"""		"""5300 Ridge Rd"""	Cleveland	OH	44129	41.4159957	-81.734844	3.0	4	1	Fashion;Sporting Goods;Automotive;Shopping;Auto Parts & Supplies;Sports Wear
120562	cFh7LZ4NkFMzy3mEFCIuTw	"""Terminix"""		"""17515 Engle Lake Dr, Ste A"""	Middleburg Heights	OH	44130	41.3768103	-81.8228572	2.0	7	1	Local Services;Pest Control
120613	BeVO7CR25FBOCJoOIJiQvw	"""Blasiole's Pizza"""		"""9344 State Rt 43"""	Streetsboro	OH	44241	41.2453056	-81.3448639	3.0	19	1	Pizza;Restaurants
120636	YpEZTopWHuFgmtfsPy5LXg	"""Enzo Rossi Salon Suites"""		"""12633 Chillicothe Rd"""	Chesterland	OH	44026	41.5255649719	-81.3373075453	5.0	4	1	Nail Salons;Beauty & Spas;Hair Salons
120641	emy0nB_GRUjFv8yVp6JUjQ	"""Roto-Rooter Plumbing & Drain Services"""		"""3 Severance Cir"""	Cleveland Heights	OH	44118	41.5171058	-81.547426	4.0	4	1	Plumbing;Home Services
120663	_gTfXTk6dBHmRssk4eTeCw	"""Mentor Animal Hospital"""		"""6231 Reynolds Rd"""	Mentor	OH	44060	41.7017992	-81.3793148	5.0	4	1	Veterinarians;Pets
120696	qp0UKeN7QkMPPZnx_vnOmg	"""Distefano's Authentic Italian Foods"""		"""5600 Highland Rd"""	Cleveland	OH	44143	41.5521518	-81.4773653	4.5	10	1	International Grocery;Caterers;Specialty Food;Restaurants;Meat Shops;Event Planning & Services;Bakeries;Food;Delis;Italian;Pizza
120742	hNxyop5d-1QGftzlqUwbvQ	"""Red Lobster"""		"""17227 Southpark Ctr"""	Strongsville	OH	44136	41.3114286	-81.8210801	3.0	16	1	American (Traditional);Restaurants;Seafood
120748	btUPcPBH26ZelAlogTIC5g	"""Kohl's"""		"""3221 Westgate"""	Fairview Park	OH	44126	41.459294	-81.84961	4.0	8	1	Sporting Goods;Sports Wear;Men's Clothing;Shopping;Shoe Stores;Fashion;Toy Stores;Women's Clothing;Department Stores
120749	gab8t9saBZSpx99BL6oX6g	"""Cuyahoga Falls Library"""		"""2015 3rd St"""	Cuyahoga Falls	OH	44221	41.13447471	-81.4852521	4.0	4	1	Libraries;Public Services & Government
120808	tqCLezdjPWahmmWGeXEfMw	"""Innovate Frame & Design"""		""""""	Solon	OH	44139	41.371074	-81.456873	5.0	3	1	Arts & Crafts;Framing;Shopping;Printing Services;Local Services
120824	SGZAsdQAp0SjtMDjXWBPYw	"""Banana Blossom Thai Cuisine"""	Ohio City	"""2800 Clinton Ave"""	Cleveland	OH	44113	41.4889146	-81.7090457	4.0	138	1	Restaurants;Thai
120825	ukFSi9yqytuH4xNKyqLeIg	"""Lunch Date"""		"""5247 Wilson Mills Rd, Ste 315"""	Cleveland	OH	44143	41.5394565	-81.4911502	4.5	3	1	Professional Services;Matchmakers
120863	IDqaMeMYzEyBumvJMMpjYQ	"""Clifton Cleaners"""	Edgewater	"""11034 Clifton Blvd"""	Cleveland	OH	44102	41.486744	-81.7620904	2.5	10	1	Dry Cleaning;Laundry Services;Dry Cleaning & Laundry;Sewing & Alterations;Local Services
120872	BU27eQVeWaL91wQooA0N5w	"""Molly Brown's Cafe"""		"""2485 State Rd"""	Cuyahoga Falls	OH	44223	41.141397	-81.508145	4.0	17	1	Breakfast & Brunch;Restaurants
120874	DqNpyLa9CWN3YKaIGY_wMA	"""Speedway"""		"""4261 State Rt 43"""	Kent	OH	44240	41.106001	-81.348273	3.0	4	1	Gas Stations;Food;Convenience Stores;Automotive
120879	oSFkuxXOgFV8boh6ZnsfRA	"""Jamaican-Me Tan"""		"""14488 Cedar Rd"""	University Heights	OH	44121	41.501116	-81.5181689	2.5	3	1	Beauty & Spas;Tanning
120880	7toYPf5ZAjCkEuwaMPtDwQ	"""Wah Fu Chinese Restaurant"""		"""15210 Bagley Rd"""	Cleveland	OH	44130	41.3696012127	-81.8036576249	3.5	40	1	Chinese;Restaurants
120891	vKS9q2_AhxyVUB5BFdajJQ	"""Green Home Solutions"""	Old Brooklyn	"""4900 Brookpark Rd"""	Cleveland	OH	44134	41.419835	-81.720749	3.5	5	1	Contractors;Windows Installation;Plumbing;Home Services;Heating & Air Conditioning/HVAC
120893	qt_eoA_mkuv2XJefW79fhg	"""Classic Floors"""		"""29313 Clemens Rd, Ste 2D"""	Westlake	OH	44145	41.4693678	-81.9466874	3.5	3	1	Flooring;Home Services
120913	7CZhmvooEyBQ4KXN1SdQ1Q	"""Avalon Salon & Day Spa"""		"""7155 W Pleasant Valley Rd"""	Cleveland	OH	44129	41.3636029	-81.7336609	4.0	4	1	Massage Therapy;Skin Care;Massage;Nail Salons;Hair Salons;Beauty & Spas;Nail Technicians;Hair Removal;Health & Medical;Waxing;Day Spas
120932	7vqsCTpH_QFomi0Q_URf2w	"""Wendy's"""		"""5025 Darrow Rd"""	Stow	OH	44224	41.2017402	-81.4397075	1.0	9	1	Restaurants;Burgers;Fast Food
120943	2wRXHmMqJzvR2f8EVA0r7g	"""Logic Auto Sales LLC"""		"""4920 Commerce Pkwy, Unit4"""	Warrensville Hts	OH	44128	41.425831	-81.494171	3.0	4	1	Automotive;Car Dealers
121014	TqhQczdAePE0VFnpidHh0g	"""Harper & Gilmore Family Dentists"""		"""2250 Warrensville Center Rd"""	Cleveland	OH	44118	41.498554	-81.536699	1.5	3	1	Health & Medical;General Dentistry;Pediatric Dentists;Oral Surgeons;Dentists
121029	mKY7njlEDtj91qQRiNtMvQ	"""Joycares Personalized Pet Care"""	Cudell	"""2123 W 103rd St"""	Cleveland	OH	44102	41.4735897	-81.7565678	5.0	3	1	Pet Stores;Pet Sitting;Pet Services;Pets
121063	3FG0ZCPkHzDxP8UOmoEyiQ	"""CarMax"""		"""4900 Pointe Pkwy"""	Warrensville Hts	OH	44128	41.4264509	-81.5060124	3.5	7	1	Car Dealers;Car Buyers;Used Car Dealers;Automotive
121071	u6xCv5ZJilUq2b1m2zHAMw	"""Heights Animal Hospital"""		"""13230 Cedar Rd"""	Cleveland Heights	OH	44118	41.501	-81.564173	2.0	5	1	Pets;Pet Sitting;Veterinarians;Pet Services
121107	_olByA0m1rBsmByHd8QGtQ	"""Bistro On Main"""		"""1313 W Main St"""	Kent	OH	44240	41.15316	-81.3905917	3.5	79	1	American (New);Restaurants
121122	NwgoA4Wq2heK4U8j96FF7Q	"""Bent Crayon"""	Detroit-Shoreway	"""1305 W 80th St, Ste 216"""	Cleveland	OH	44102	41.4840851	-81.7392273	4.0	12	1	Books;Mags;Music & Video;Shopping;Vinyl Records;Music & DVDs
121123	d-YSh8Fqf47Y0OuG5ZnuAQ	"""La Fluer Nail Spa"""		"""34302 Euclid Ave"""	Willoughby	OH	44094	41.623634	-81.444125	4.0	10	1	Nail Salons;Beauty & Spas
121126	1FK7hoiPMPEPG0bRL4bi9Q	"""Tom's Seafood Restaurant"""	Goodrich Kirtland	"""3048 St. Clair Ave NE"""	Cleveland	OH	44114	41.512483	-81.671757	4.5	6	0	Seafood;Restaurants
121139	pgt9-7yVuq14nFHFvsIU-Q	"""Southland Beverage and Spirits"""		"""13389 Smith Rd"""	Middleburg Heights	OH	44130	41.375863	-81.791286	4.5	3	0	Beer;Wine & Spirits;Food
121170	aPhxmyXOBKtxdv47EYkcHQ	"""Sub City"""	Euclid-Green	"""17811 Euclid Ave"""	Cleveland	OH	44112	41.553577	-81.555483	3.0	4	1	Chicken Wings;Sandwiches;Restaurants;Cheesesteaks
121218	Db9eRcJWPMK0C3kX2Z83jg	"""Art Etc Picture Framing"""	Little Italy	"""2144 Murray Hill Rd"""	Cleveland	OH	44106	41.5052383	-81.5998036	5.0	4	1	Framing;Arts & Crafts;Shopping
121220	y8KBzM9iE9v8q0FeAPn0yQ	"""Woody's Bar & Grille"""	Jefferson	"""13932 Triskett Rd"""	Cleveland	OH	44111	41.4639398	-81.789181	3.0	5	1	Sports Bars;American (Traditional);Restaurants;Nightlife;Bars
121222	x99W4ycOJFsp6GlFT0aTTA	"""Clotman & Sons General Contracting"""		"""3570 Warrensville Ctr Rd"""	Shaker Heights	OH	44122	41.462538	-81.536606	1.5	3	1	Contractors;Building Supplies;IT Services & Computer Repair;Home Services;Data Recovery;Local Services
121228	5ogGZ4ZiO7SwFPPtt3Zmpw	"""Sarku Japan"""		"""25615 Brookpark Rd"""	North Olmsted	OH	44070	41.4175725273	-81.9070136547	2.5	3	1	Restaurants;Japanese
121261	xXZR1Ev7oDE0_CD-1CQrKQ	"""Wheely Clean"""		"""6447 Wilson Mills Rd"""	Mayfield	OH	44143	41.539295	-81.44619	2.5	3	1	Auto Detailing;Car Wash;Automotive
121264	JtOcu9UT-oV9EU5FenNoPA	"""McDhurries"""		"""1647 Wright Ave"""	Rocky River	OH	44116	41.480973	-81.835772	3.5	3	1	Home Services;Carpeting
121266	z-Ni7fYZnkh_gGXYIhaAug	"""Java Express Cafe"""		"""7265 Center St"""	Mentor	OH	44060	41.6732003205	-81.3392919302	4.5	15	1	Cafes;Food;Restaurants;Coffee & Tea;Bagels;Sandwiches
121267	mGlu-P10LxIu-4F7QgEeMA	"""The UPS Store"""		"""118 W Streetsboro Rd, Ste 5"""	Hudson	OH	44236	41.2381843	-81.446879	3.5	3	1	Couriers & Delivery Services;Shipping Centers;Local Services;Printing Services;Notaries
121269	6TuvDT27s-MKMLF8js4mGA	"""Moe's Southwest Grill"""		"""753 Howe Ave, Ste C"""	Cuyahoga Falls	OH	44221	41.1196546	-81.4723307	2.5	13	1	Restaurants;Mexican;Tex-Mex
121283	hrvjRWqHOkPa9jBPpX1B8A	"""Becky's"""	Playhouse Square	"""1762 E 18th St"""	Cleveland	OH	44114	41.503995	-81.679682	4.0	60	1	Burgers;Pubs;Karaoke;Bars;American (Traditional);Dive Bars;Restaurants;Nightlife
121291	Qs_4YnFjTILSjRW0L3wfVw	"""Body Revolution Tattoos and Piercing"""		"""344 Columbus St"""	Bedford	OH	44146	41.3990738	-81.5242126	2.5	6	1	Piercing;Beauty & Spas;Tattoo
121294	Y8fKsV6Q7gcNLhPVN-mPZg	"""Sanctuary by Joyce"""		"""2184 Lee Rd"""	Cleveland Heights	OH	44118	41.5001475	-81.5656657	5.0	3	1	Day Spas;Reflexology;Massage;Skin Care;Health & Medical;Nail Salons;Beauty & Spas
121348	GYMP2opfj0-dAf_3rWZEjA	"""Arabica"""	Edgewater	"""11604 Detroit Ave"""	Cleveland	OH	44102	41.483587	-81.767623	4.0	8	0	Coffee & Tea;Food
121357	POVKWFdKixujvH0YHweeQw	"""L.A. Pete's"""		"""6080 Brecksville Rd"""	Independence	OH	44131	41.397062	-81.639803	3.5	39	1	Pizza;Restaurants;Breakfast & Brunch
121396	RRUyGOb4MDlPLNHIq9gMRg	"""Papa John's Pizza"""		"""18400 Detroit Ave"""	Cleveland	OH	44107	41.482898	-81.8262139	3.0	4	1	Pizza;Restaurants
121401	Qxp2hrgMorVr2V2dSQueLg	"""New Line Motors"""		"""7900 Mayfield Rd"""	Chesterland	OH	44026	41.5228861	-81.3590298	1.0	3	1	Automotive;Car Dealers
121416	mfDVcC17LH6Wt2ai00gSIw	"""Bunker Hill Golf Course"""		"""3060 Pearl Rd"""	Medina	OH	44256	41.1892349	-81.853849	3.0	4	1	Golf;Caterers;Event Planning & Services;Active Life
121428	epWC7CGRbNHkXM7G2ulYzQ	"""Bellacino's Pizza & Grinders"""		"""3657 Fishcreek Rd"""	Stow	OH	44224	41.155878	-81.398671	3.5	39	1	Food;Restaurants;Italian;Food Delivery Services;Sandwiches;Pizza
121433	-DCfZwgC52GtZlXaFQgOUw	"""Kopper Popper"""		"""3265 W Market St, Ste 114"""	Fairlawn	OH	44333	41.1338108	-81.6178665	5.0	3	1	Food;Specialty Food;Popcorn Shops
121440	XIyM4s8z3KqxF_aGLOegZw	"""Loder's Shake Shoppe"""		"""6981 Royalton Rd"""	North Royalton	OH	44133	41.313059	-81.735904	3.5	10	1	Food;Ice Cream & Frozen Yogurt;Restaurants;Burgers
121449	CpF9kzWFxz5d58LE0eOWFQ	"""Willoughby Hills Movies Ten"""		"""27613 Chardon Rd"""	Wickliffe	OH	44092	41.5831355	-81.4834282	4.0	5	0	Arts & Entertainment;Cinema
121472	pbS64IjuuRxr23uNPQwaHw	"""C'mon Let's Eat"""	Gateway District	"""530 Euclid Ave"""	Cleveland	OH	44115	41.499097	-81.68919	2.5	3	0	Restaurants;Food;Soup;Desserts
121517	MrHHbdw4j0R2aTUkmgQTGQ	"""Marcelita's Mexican Restaurant"""		"""7774 Darrow Road"""	Hudson	OH	44236	41.2772491	-81.4409965	2.5	37	0	Restaurants;Mexican
121522	5p8Urv8-h9JhjIrhk7QRIA	"""Jimmy Johns"""		"""4416 Royalton Rd, Ste B"""	Brecksville	OH	44133	41.3138285	-81.7140171	3.0	4	1	Sandwiches;Restaurants
121528	G45TSrToOK7vxWxaJhkppg	"""Kathy's Kolacke Shop"""		"""19032 Old Detroit Rd"""	Rocky River	OH	44116	41.4700289	-81.897178	4.0	7	1	Bakeries;Food
121529	xjmSOMWaobEPCf9eyw014g	"""Cleveland Boudoir"""	Tremont	"""2435 Professor Ave"""	Cleveland	OH	44113	41.4793664	-81.6844173	2.0	8	1	Event Planning & Services;Photographers;Session Photography
121530	rHp5uQGjMKDzJBfUR6IkMA	"""Swinging Door Bar & Grill"""		"""20130 Center Ridge Rd"""	Rocky River	OH	44116	41.4649238586	-81.8439483643	4.5	3	1	Nightlife;Bars;Dive Bars;Soup;Pizza;Restaurants
121594	hAlQWeTPcQRqowYGzaf5ag	"""Bob Evans"""		"""16500 Snow Rd"""	Brook Park	OH	44142	41.4036368	-81.813982	3.0	18	1	Bed & Breakfast;Comfort Food;Hotels & Travel;Salad;Restaurants;American (Traditional);Breakfast & Brunch
121603	bdEB4XvUqhXSwzClNaOi0A	"""Daboro's"""		"""1241 Som Center Rd"""	Mayfield Heights	OH	44124	41.526546	-81.438746	4.0	16	1	Fast Food;Restaurants;Pizza
121607	s99SWnqEG_Lw7nOh7cnd3A	"""Monica's Flowers"""		"""4624 Turney Rd"""	Garfield Heights	OH	44125	41.4337517	-81.6187685	5.0	4	1	Flowers & Gifts;Shopping;Florists
121624	RkBuh5p9nHuvMctdCKDyaQ	"""Starbucks Coffee"""		"""3470 Warrensville Ctr Rd"""	Beachwood	OH	44122	41.4649653	-81.5367341	3.5	6	0	Coffee & Tea;Food
121641	fPdfnRowxb1YucBEBo-XJw	"""Laila's Threading Spa"""		"""24659 Cedar Rd"""	Lyndhurst	OH	44124	41.5036612	-81.5020935	4.5	6	1	Sugaring;Threading Services;Beauty & Spas;Waxing;Hair Removal
121645	C1p3eAhzX3w8VxsJKH3iXw	"""Chipotle Mexican Grill"""		"""4015 Richmond Rd"""	Warrensville Heights	OH	44122	41.4481942129	-81.4958092803	1.5	43	1	Mexican;Restaurants;Fast Food
121660	3e4UutIxbutPD0My513dOQ	"""Marc's Stores"""		"""5929 Andrews Rd"""	Mentor-on-the-Lake	OH	44060	41.7081885	-81.3612965	2.5	3	1	Drugstores;Shopping;Discount Store;Food;Pharmacy;Fashion;Department Stores;Health & Medical;Grocery;Fruits & Veggies;Specialty Food
121674	b78HWryeYf1xymjdxxCdyQ	"""Abier's Brow Lounge"""		"""3439 W Brainard Rd, Ste 103"""	Woodmere	OH	44122	41.4627360139	-81.4844052621	5.0	9	1	Beauty & Spas;Eyelash Service;Makeup Artists;Hair Removal
121676	k0pZyGb_oBdFpcekM9JoNg	"""Suncrest Gardens"""		"""5157 Akron Cleveland Rd"""	Peninsula	OH	44264	41.2093515	-81.4921337	4.0	7	1	Landscaping;Landscape Architects;Local Services;Home Services;Home & Garden;Shopping;Snow Removal;Professional Services;Nurseries & Gardening
121707	507GRbrr770MTG0lOhlfYA	"""Ginger Sushi Burrito and Hibachi"""		"""7413 Mentor Ave"""	Mentor	OH	44060	41.6536477026	-81.376606822	4.0	36	1	Restaurants;Salad;Japanese;Sushi Bars
121708	tsx0bZbS4ciySrHZr8EFmw	"""Melt Bar and Grilled"""		"""7289 Mentor Ave"""	Mentor	OH	44060	41.6516659	-81.3806427	4.0	162	1	Restaurants;Sandwiches;Beer;Wine & Spirits;Comfort Food;American (New);Food;American (Traditional)
121717	5X1EqZb89iFxzkB5xv4QpQ	"""Forbici Salon"""		"""15618 Detroit Ave"""	Lakewood	OH	44107	41.485415	-81.806658	4.5	18	1	Nail Salons;Beauty & Spas;Skin Care;Hair Salons
121718	003wb6vvUFyNgDfD-2dPcw	"""Alter Reality"""		"""15601 Detroit Ave"""	Lakewood	OH	44107	41.4849285	-81.8062036	2.5	3	1	Home Services;Toy Stores;Video Game Stores;Shopping;Real Estate;Books;Mags;Music & Video;Real Estate Services
121719	IV2rWf0P1eACROL91kpKDA	"""The Bookshop in Lakewood"""		"""15721 Madison Ave"""	Lakewood	OH	44107	41.4770117083	-81.8082101313	5.0	8	1	Shopping;Books;Mags;Music & Video;Bookstores
121752	viveMBGxOvKd3wOtvVwQww	"""Gold Dust Salon"""		"""136 E Main St, Ste 10"""	Kent	OH	44240	41.1535649	-81.3574343	5.0	5	1	Hair Salons;Beauty & Spas;Hair Extensions
121753	3z6gQVDbWuykm-a8R1YyJg	"""Captain Tony's Pizza"""		"""13202 Shaker Sq"""	Cleveland	OH	44120	41.4831608	-81.5898056	3.5	18	1	Restaurants;Pizza
121758	5Eriwuy_5IcUAN59ze22xw	"""Monro Muffler Brake & Service"""		"""2850 State Rd"""	Cuyahoga Falls	OH	44223	41.1495910524	-81.5090274811	1.0	3	1	Tires;Automotive;Oil Change Stations;Auto Repair
121775	pVNGo9SsHabpB1mzlXeDUA	"""Big Boy Restaurant - Valley View"""		"""7800 Granger Rd"""	Valley View	OH	44125	41.413813595	-81.6330464557	2.5	21	1	Food;Restaurants;Bakeries;Burgers;American (Traditional)
121776	vTwlpCfls8qT59UsSHYFQg	"""Slice Pizzeria"""		"""7345 Center St"""	Mentor	OH	44060	41.6707085	-81.3394991	3.5	13	1	Sandwiches;Pizza;Breakfast & Brunch;Italian;Restaurants
121778	9gJtP25_APqgW8EiT9aB-w	"""Ollie's Bargain Outlet"""		"""26664 Brookpark Rd"""	North Olmsted	OH	44070	41.418996	-81.913552	4.0	6	1	Kitchen & Bath;Outlet Stores;Shopping;Home & Garden;Discount Store
121812	iHaOeHAl0X5UmNpbMS4Udg	"""Downtown Cleveland YMCA"""	Campus District	"""2200 Prospect Ave E"""	Cleveland	OH	44115	41.499739	-81.673644	3.5	6	0	Active Life;Fitness & Instruction;Amateur Sports Teams;Trainers;Gyms
121876	DcdHd6FxqozvZhKdJ6e-vA	"""Sammy's at PlayhouseSquare"""	Playhouse Square	"""1515 Euclid Ave"""	Cleveland	OH	44115	41.5012661	-81.6808269	2.0	4	0	Event Planning & Services;Restaurants;American (Traditional);Performing Arts;Caterers;Arts & Entertainment
121887	mdrRHEtP_4nTec2xQM7gBQ	"""Cleveland Clinic - Euclid Hospital Emergency Department"""		"""18901 Lakeshore Blvd"""	Euclid	OH	44119	41.5984043	-81.5485	1.5	9	1	Doctors;Health & Medical;Rehabilitation Center;Hospitals;Orthopedists;Emergency Rooms
121899	zVE3s7bp8MUExQPUb2DzKQ	"""Rounders"""		"""9175 Mentor Ave"""	Mentor	OH	44060	41.6768705	-81.3113687	3.5	5	1	Bars;Nightlife;Cocktail Bars;Restaurants;American (Traditional)
121905	TyCD1-fa61hs6iTZo68P8g	"""Loeper Vision Team"""		"""801 E Washington St, Ste 120"""	Medina	OH	44256	41.13951	-81.848175	3.5	3	1	Optometrists;Health & Medical
121931	1zp85wydznIzT1zGV-6Mng	"""Pak Computers"""		"""891-A Graham Rd"""	Cuyahoga Falls	OH	44221	41.1633023	-81.4758312	3.5	5	1	IT Services & Computer Repair;Data Recovery;Local Services
121935	Dedq5Pw1Li1LjY7lldcP3w	"""Polished Nails"""	Goodrich Kirtland	"""2999 Payne Ave"""	Cleveland	OH	44114	41.5084938	-81.6695133	2.0	3	1	Beauty & Spas;Nail Salons
121947	8060bff0Oq35DZ63JZATvA	"""Great Scott's Bakery and Catering"""		"""2214 Wooster Rd"""	Rocky River	OH	44116	41.4751466	-81.8353988	4.0	32	0	Bakeries;Event Planning & Services;Caterers;Food;Desserts
121963	Pe1JBBOd9b_PGAD_zvkniA	"""Jimmy John's"""		"""6800 Rockside Rd"""	Independence	OH	44131	41.3940036	-81.6424931	3.0	9	1	Sandwiches;Restaurants
121984	SbSuQYWCJTZkRXrmxrMzcg	"""Tender Loving Care Animal Hospital"""		"""3967 Pearl Rd"""	Medina	OH	44256	41.1667916	-81.8615533	3.5	3	1	Pets;Veterinarians
122003	tqvs47tAS6i2Z_IOlZbGsg	"""Williamsburg Cleaners"""		"""30652 Detroit Rd"""	Westlake	OH	44145	41.4620331	-81.9595704	3.5	3	1	Local Services;Dry Cleaning & Laundry;Laundry Services
122023	KUf4XRy81XMJdY4Pjb27PQ	"""Everest Restaurant"""		"""2033 State Rd"""	Cuyahoga Falls	OH	44223	41.1349465	-81.5085101	4.5	30	1	Restaurants;Indian;Himalayan/Nepalese
122029	roK8cn83U5RMfBaHZPCX7w	"""Shella Bella"""		"""1430 Som Center Rd"""	Mayfield Heights	OH	44124	41.521506	-81.4393939	4.0	4	1	Eyelash Service;Beauty & Spas
122040	Yj4Lut4-6P3h5Wh7PHqP7g	"""4 Wheel Parts"""	Cascade Crossing	"""10865 Brookpark Rd"""	Cleveland	OH	44130	41.4178643	-81.7622188	4.5	3	1	Auto Parts & Supplies;Automotive;Auto Customization;Auto Repair;Tires
122062	bJtlSfdr8KPCSsOr9PvGjw	"""Gina's Place"""		"""21930 Lorain Rd"""	Cleveland	OH	44126	41.442348	-81.8629273	4.5	15	1	American (Traditional);Restaurants;Diners;Breakfast & Brunch
122063	9xd4WyLpoPexEJTnymhf1A	"""Hampton Inn - Cleveland Airport"""	Cascade Crossing	"""10305 Cascade Xing"""	Cleveland	OH	44144	41.423684	-81.757878	3.0	13	1	Hotels & Travel;Event Planning & Services;Hotels
122090	LMrbWPt_myFm1tztg9yWsg	"""Lake Park Tower Apartments"""	East Cleveland	"""13855 Superior Rd"""	Cleveland	OH	44118	41.520685	-81.583904	1.5	6	1	Real Estate;Apartments;Home Services
122091	CXpxYHAvxdCKVZt8339-zA	"""Winking Lizard Tavern"""		"""1355 Som Ctr Rd"""	Mayfield Heights	OH	44124	41.5222777822	-81.4352662666	3.5	16	1	Bars;Nightlife;Pubs;Barbeque;American (New);Restaurants
122105	d7Io60BKdQqRb1YEohmO7A	"""Grumpy's Lounge"""		"""29137 Euclid Ave"""	WICKLIFFE	OH	44092	41.60464	-81.4772519	3.0	6	1	Nightlife;Bars
122115	JyfQS_OoeNGBSKRUDIALvQ	"""Mr Tire Auto Service Centers"""		"""6575 Ridge Rd"""	Parma	OH	44129	41.3852471539	-81.7340621352	4.0	5	1	Automotive;Oil Change Stations;Auto Repair;Tires
122122	ODkLKWKUoDdpRpl57F3tTg	"""Ceedo's Eatery"""		"""4147 Bridgewater Pkwy"""	Stow	OH	44224	41.180599	-81.481423	4.5	56	1	Ethnic Food;Specialty Food;Food;Mediterranean;Restaurants;Imported Food
122125	2TmOcEavT5T4aeu8J6ItRA	"""Reddi's Pizza Parlor-Family Restaurant"""		"""5781 Dunham Rd"""	Maple Heights	OH	44137	41.402357	-81.574812	3.5	16	1	Pizza;Restaurants
122156	ZMqAbKbIpgUy7D07uxC7fQ	"""U-Haul Moving & Storage at Clark Ave"""	Stockyards	"""6000 Clark Ave"""	Cleveland	OH	44102	41.4696554	-81.7271708	5.0	4	1	Propane;Self Storage;Home Services;Movers;Local Services;Automotive;Truck Rental
122159	Lz_CZph4DNQSer_AHy0GHA	"""Unique Thrift Store"""		"""4601 Northfield Rd"""	Cleveland	OH	44128	41.433372	-81.5250318	2.5	5	0	Thrift Stores;Shopping
122173	se1_EwJxC0smk3sfoGWsqg	"""Larry's Riding Stables"""		"""315 Johnson Rd"""	Kent	OH	44240	41.1749698	-81.3813189	5.0	3	1	Horseback Riding;Pets;Active Life;Horse Boarding
122181	0S4mVrhhSfTsKRtBF_W_BQ	"""Tony's Southside Pizza"""	Tremont	"""2193 Professor Ave"""	Cleveland	OH	44113	41.4821286	-81.6869318	3.5	14	1	Pizza;Bars;Nightlife;Restaurants
122184	AULNidnXWwWPVf8Ag0m2Rw	"""JTI-Johns Trailer"""		"""7400 Oak Leaf Rd"""	Bedford	OH	44146	41.363983	-81.51882	5.0	4	1	Automotive;Trailer Dealers;Self Storage;Trailer Repair;Local Services;Auto Parts & Supplies;Towing;RV Dealers;Truck Rental
122192	UV1Jdqj1l7BpcW7ps12NyQ	"""South Water Studios"""		"""850 S Water St"""	Kent	OH	44240	41.1458338	-81.3586006	5.0	9	1	Tattoo;Beauty & Spas
